,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,BRAZIL - REAL/US$,CANADA - CANADIAN DOLLAR/US$,CHINA - RENMINBI/US$,DENMARK - DANISH KRONE/US$,EURO AREA - EURO/US$,GREAT BRITAIN - GREAT BRITAIN POUND/US$,HONG KONG - HONG KONG DOLLAR/US$,INDIA - INDIAN RUPEE/US$,JAPAN - YEN/US$,MALAYSIA - RINGGIT/US$,MEXICO - MEXICAN PESO/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$,NORWAY - NORWEGIAN KRONE/US$,SINGAPORE - SINGAPORE DOLLAR/US$,SOUTH AFRICA - RAND/US$,SWEDEN - KRONA/US$,SWITZERLAND - FRANC/US$,TAIWAN - NEW TAIWAN DOLLAR/US$,THAILAND - BAHT/US$
0,2006-01-02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
134,2006-07-07,1.3308,2.1683,1.1132,7.9936,5.8181,0.7799,0.5402,7.7682,45.84,113.98,3.6555,11.0315,1.6407,6.2244,1.5739,7.0926,7.1401,1.2223,32.34,37.81
135,2006-07-10,1.3362,2.1712,1.1246,7.9908,5.848,0.7843,0.5429,7.7707,45.97,113.97,3.64,10.956,1.6369,6.2666,1.5744,7.1045,7.1922,1.2294,32.31,37.81
136,2006-07-11,1.3287,2.1835,1.1339,7.9911,5.8485,0.7841,0.5426,7.773,46.01,114.15,3.65,10.994,1.6268,6.2563,1.578,7.1205,7.1824,1.2286,32.45,37.81
137,2006-07-12,1.327,2.189,1.1353,7.9892,5.8708,0.787,0.545,7.7759,46.09,115.41,3.6535,11.028,1.625,6.2617,1.5842,7.1175,7.2207,1.2344,32.46,37.85
138,2006-07-13,1.3264,2.2053,1.1319,7.9899,5.8848,0.7891,0.5434,7.7754,46.16,115.45,3.6575,11.045,1.6155,6.2518,1.5835,7.195,7.2498,1.2326,32.54,37.87
139,2006-07-14,1.3261,2.213,1.1274,7.9956,5.9008,0.7911,0.5445,7.7753,46.19,116.33,3.67,11.029,1.6111,6.257,1.5891,7.22,7.2698,1.2358,32.63,38.02
140,2006-07-17,1.3346,2.2117,1.1322,7.997,5.9532,0.7981,0.5494,7.7751,46.64,117.08,3.688,10.9825,1.6067,6.319,1.594,7.23,7.3709,1.2476,32.85,38.17
141,2006-07-18,1.3398,2.1963,1.1335,8.0016,5.9678,0.8,0.5473,7.774,46.61,117.44,3.6805,10.9615,1.5977,6.3425,1.593,7.195,7.4136,1.2529,32.85,38.16
142,2006-07-19,1.336,2.1853,1.1353,8.0018,5.938,0.7962,0.5442,7.7756,46.81,117.08,3.693,10.908,1.6051,6.3477,1.59,7.08,7.357,1.2497,32.87,38.11
143,2006-07-20,1.3305,2.1847,1.1344,7.9918,5.9022,0.7912,0.5407,7.7756,46.75,116.83,3.678,10.866,1.6044,6.2779,1.5852,6.9645,7.301,1.2435,32.71,37.97
144,2006-07-21,1.3282,2.1909,1.1373,7.9897,5.8793,0.7884,0.538,7.7754,46.64,116.34,3.677,10.9095,1.5987,6.2484,1.5823,7.006,7.2883,1.2373,32.69,37.97
145,2006-07-24,1.327,2.1886,1.1414,7.9851,5.906,0.7918,0.5408,7.7773,46.83,116.65,3.692,10.927,1.6051,6.3078,1.5871,7.02,7.3338,1.2464,32.85,37.99
146,2006-07-25,1.3282,2.2018,1.1415,7.9872,5.9312,0.7952,0.5433,7.7775,46.76,117.3,3.685,10.919,1.6005,6.3239,1.5872,7.0255,7.3529,1.2534,32.78,38.01
147,2006-07-26,1.3168,2.2054,1.1375,7.9849,5.9068,0.7919,0.5413,7.7775,46.68,116.85,3.678,10.941,1.6,6.2793,1.5822,6.9725,7.328,1.2488,32.84,37.96
148,2006-07-27,1.3087,2.187,1.1346,7.974,5.8593,0.7854,0.5369,7.7717,46.52,115.55,3.671,10.8952,1.6113,6.197,1.5783,6.83,7.2489,1.2354,32.74,37.78
149,2006-07-28,1.305,2.1776,1.1297,7.9792,5.8533,0.7844,0.5363,7.7703,46.53,114.74,3.664,10.895,1.6197,6.1915,1.5791,6.87,7.2453,1.2333,32.74,37.92
150,2006-07-31,1.3048,2.1745,1.1309,7.969,5.8446,0.7835,0.5352,7.7703,46.49,114.44,3.656,10.916,1.6221,6.1592,1.5792,6.92,7.2147,1.2311,32.74,37.83
151,2006-08-01,1.3103,2.1875,1.1312,7.973,5.8398,0.7826,0.5344,7.7723,46.51,114.96,3.67,11.022,1.6158,6.1547,1.581,6.97,7.2085,1.2317,32.82,37.9
152,2006-08-02,1.3091,2.1769,1.1258,7.972,5.8295,0.7814,0.5325,7.7735,46.61,114.54,3.673,10.9555,1.6119,6.1499,1.5817,6.885,7.1795,1.2293,32.86,37.85
153,2006-08-03,1.3158,2.1812,1.1262,7.9748,5.8366,0.7825,0.5306,7.7726,46.48,115.27,3.68,10.98,1.616,6.154,1.5785,6.848,7.2061,1.2332,32.86,37.88
154,2006-08-04,1.3058,2.172,1.1269,7.9783,5.7866,0.7756,0.5236,7.7742,46.42,114.21,3.673,10.891,1.6015,6.1174,1.5726,6.81,7.1386,1.2209,32.87,37.74
155,2006-08-07,1.3094,2.1775,1.1182,7.968,5.7986,0.7772,0.5235,7.7755,46.51,114.85,3.66,10.8805,1.6018,6.129,1.5725,6.784,7.1388,1.2223,32.81,37.71
156,2006-08-08,1.3142,2.1849,1.1203,7.9712,5.8091,0.7789,0.5242,7.776,46.47,115.01,3.665,10.911,1.5977,6.1645,1.5732,6.8225,7.1534,1.2261,32.81,37.56
157,2006-08-09,1.3043,2.167,1.1197,7.9745,5.7888,0.7759,0.5239,7.7769,46.4,115.14,3.661,10.8315,1.585,6.1555,1.5722,6.723,7.1194,1.2228,32.77,37.53
158,2006-08-10,1.3036,2.1655,1.1262,7.969,5.8447,0.7834,0.5294,7.7768,46.32,115.59,3.66,10.895,1.5785,6.2298,1.572,6.796,7.2051,1.2373,32.54,37.5
159,2006-08-11,1.3033,2.1615,1.1206,7.9725,5.8482,0.7839,0.5276,7.7772,46.5,116.18,3.673,10.816,1.5748,6.2496,1.5792,6.7705,7.2161,1.2388,32.61,37.32
160,2006-08-14,1.316,2.1555,1.124,7.9928,5.8585,0.7852,0.529,7.7785,46.52,116.53,3.678,10.8005,1.5835,6.2995,1.5795,6.8425,7.2419,1.2403,32.71,37.35
161,2006-08-15,1.3074,2.1458,1.1225,8,5.8345,0.782,0.5278,7.7789,46.47,115.96,3.68,10.8135,1.5765,6.2601,1.5772,6.853,7.2095,1.2372,32.7,37.39
162,2006-08-16,1.2989,2.129,1.116,7.9827,5.7985,0.7774,0.5263,7.7768,46.47,115.71,3.68,10.7405,1.5555,6.2673,1.5728,6.7455,7.1434,1.2272,32.7,37.37
163,2006-08-17,1.3091,2.1315,1.116,7.9685,5.7979,0.777,0.528,7.7748,46.36,115.44,3.67,10.7505,1.5569,6.2698,1.5727,6.7708,7.1414,1.2276,32.59,37.54
164,2006-08-18,1.3194,2.149,1.1234,7.9736,5.8246,0.7806,0.5317,7.7732,46.38,115.79,3.668,10.839,1.564,6.2958,1.5736,6.986,7.1915,1.2339,32.62,37.53
165,2006-08-21,1.3089,2.1364,1.1183,7.9698,5.7774,0.7744,0.5272,7.7752,46.4,115.86,3.667,10.8055,1.5586,6.2253,1.5712,7.0375,7.1226,1.2226,32.65,37.46
166,2006-08-22,1.3115,2.1303,1.1153,7.9663,5.8271,0.781,0.5296,7.7764,46.44,116.61,3.6745,10.8,1.5669,6.2838,1.574,7.12,7.1816,1.2341,32.72,37.61
167,2006-08-23,1.311,2.1346,1.11,7.9698,5.8301,0.7816,0.5283,7.777,46.45,116.43,3.674,10.848,1.5613,6.2898,1.5728,7.123,7.1833,1.2357,32.74,37.59
168,2006-08-24,1.3103,2.1633,1.111,7.9694,5.8467,0.7837,0.5295,7.7766,46.42,116.38,3.678,10.922,1.5694,6.343,1.5775,7.1505,7.2015,1.2381,32.81,37.65
169,2006-08-25,1.3214,2.1593,1.1078,7.969,5.8435,0.7833,0.5295,7.7796,46.41,117.31,3.6785,10.964,1.5728,6.302,1.5802,7.1915,7.2448,1.2375,32.85,37.67
170,2006-08-28,1.3182,2.1468,1.112,7.9706,5.8341,0.7822,0.5272,7.779,46.47,117.15,3.6795,10.932,1.5657,6.2843,1.5783,7.1975,7.2387,1.2358,32.91,37.65
171,2006-08-29,1.3146,2.1431,1.111,7.9615,5.843,0.7832,0.5287,7.7776,46.45,116.92,3.6795,10.903,1.5588,6.3147,1.5755,7.15,7.2302,1.2356,32.82,37.56
172,2006-08-30,1.308,2.1325,1.1099,7.959,5.8145,0.7797,0.5252,7.7774,46.37,117.07,3.677,10.8765,1.538,6.315,1.574,7.08,7.2076,1.2293,32.87,37.58
173,2006-08-31,1.3106,2.141,1.1066,7.9538,5.8308,0.7817,0.5257,7.7767,46.43,117.35,3.68,10.912,1.5279,6.3186,1.573,7.2,7.2428,1.2336,32.86,37.56
174,2006-09-01,1.305,2.1397,1.1056,7.9533,5.8125,0.7792,0.5249,7.778,46.38,117.21,3.6655,10.894,1.5267,6.335,1.5721,7.2155,7.2666,1.2308,32.85,37.48
175,2006-09-04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
176,2006-09-05,1.298,2.125,1.1111,7.9495,5.8228,0.7806,0.5284,7.7776,46.19,116.04,3.64,10.836,1.5458,6.3423,1.5676,7.163,7.2601,1.2347,32.71,37.35
177,2006-09-06,1.3057,2.1452,1.1052,7.947,5.8327,0.782,0.5316,7.7772,46.13,116.73,3.647,10.9355,1.542,6.3843,1.5704,7.302,7.2894,1.2378,32.8,37.35
178,2006-09-07,1.3158,2.153,1.1099,7.9409,5.8476,0.7839,0.533,7.7767,46.14,116.3,3.645,11.015,1.5425,6.4653,1.5697,7.355,7.3242,1.2405,32.79,37.35
179,2006-09-08,1.3263,2.1545,1.1191,7.9485,5.8869,0.7891,0.536,7.7781,46.06,116.89,3.659,11.01,1.5699,6.509,1.5722,7.385,7.345,1.248,32.89,37.44
180,2006-09-11,1.3316,2.1756,1.1216,7.9545,5.8744,0.7875,0.5368,7.7785,46.19,117.57,3.67,11.0651,1.5649,6.5573,1.5764,7.4325,7.3009,1.2451,32.92,37.49
181,2006-09-12,1.3284,2.1696,1.1186,7.9464,5.8774,0.7878,0.5334,7.7793,46.27,117.82,3.673,11.032,1.554,6.5292,1.5771,7.32,7.2867,1.2482,32.91,37.42
182,2006-09-13,1.3268,2.163,1.1191,7.949,5.8698,0.7869,0.5329,7.7808,46.18,117.47,3.67,11.001,1.5485,6.6007,1.5756,7.33,7.2738,1.2491,32.88,37.35
183,2006-09-14,1.3249,2.155,1.1158,7.9462,5.8577,0.7852,0.5295,7.7819,46.12,117.47,3.672,10.9846,1.5131,6.5212,1.5782,7.3925,7.241,1.2499,32.91,37.3
184,2006-09-15,1.3303,2.1535,1.1192,7.9429,5.8981,0.7906,0.5324,7.7825,45.95,117.72,3.669,10.9455,1.5085,6.537,1.5839,7.3825,7.282,1.258,32.93,37.24
185,2006-09-18,1.3268,2.1405,1.1169,7.9465,5.8865,0.7892,0.5327,7.7841,46.09,118.02,3.678,10.9275,1.5026,6.5655,1.5878,7.317,7.2541,1.2541,32.91,37.27
186,2006-09-19,1.3264,2.156,1.1229,7.9357,5.8825,0.7885,0.5311,7.7862,46.08,117.6,3.68,10.9385,1.5078,6.5057,1.59,7.353,7.2501,1.2512,32.89,37.42
187,2006-09-20,1.3256,2.1729,1.1272,7.9264,5.8736,0.7873,0.5293,7.7855,45.83,117.29,3.678,10.94,1.5106,6.5248,1.5846,7.395,7.2632,1.2498,32.9,37.78
188,2006-09-21,1.3228,2.1805,1.12,7.9248,5.8611,0.7855,0.5271,7.7834,45.74,116.76,3.67,10.9905,1.511,6.5296,1.5807,7.575,7.2746,1.2519,32.92,37.42
189,2006-09-22,1.331,2.2126,1.1171,7.9195,5.8298,0.7815,0.526,7.7827,45.77,116.45,3.674,11.0705,1.5161,6.5466,1.5843,7.605,7.2411,1.2349,32.93,37.33
190,2006-09-25,1.3303,2.2308,1.1163,7.9212,5.851,0.7845,0.5263,7.7837,45.83,116.43,3.6785,11.103,1.4957,6.5547,1.586,7.7,7.3,1.2385,32.94,37.46
191,2006-09-26,1.331,2.205,1.1159,7.9135,5.8797,0.7882,0.5276,7.7866,45.77,117.16,3.678,11.045,1.5002,6.5322,1.589,7.6485,7.3286,1.2436,32.94,37.49
192,2006-09-27,1.3342,2.1851,1.115,7.9019,5.8719,0.7875,0.5301,7.7878,45.76,117.53,3.681,11.0135,1.5209,6.5072,1.5877,7.6325,7.3028,1.2451,32.96,37.53
193,2006-09-28,1.3356,2.174,1.1108,7.8965,5.8734,0.7876,0.5334,7.7884,45.78,117.84,3.685,11.0505,1.5244,6.4625,1.5867,7.6675,7.2905,1.2474,32.99,37.51
194,2006-09-29,1.3403,2.1664,1.1151,7.904,5.8775,0.7882,0.5343,7.7913,45.95,117.99,3.685,10.9775,1.5314,6.5053,1.5859,7.7585,7.3127,1.2504,33.1,37.56
195,2006-10-02,1.3362,2.157,1.1154,7.904,5.8513,0.7847,0.5302,7.7911,45.97,117.66,3.687,10.971,1.5211,6.5549,1.5841,7.7201,7.3226,1.2426,33.13,37.59
196,2006-10-03,1.3437,2.1713,1.121,7.904,5.8586,0.7857,0.5299,7.7907,45.68,117.84,3.6855,11.0435,1.5161,6.5847,1.5818,7.8725,7.3251,1.2453,33.05,37.55
197,2006-10-04,1.3446,2.167,1.1286,7.904,5.8769,0.7882,0.5308,7.7917,45.65,118.02,3.69,11.056,1.5106,6.637,1.5845,7.935,7.3502,1.2517,33.12,37.58
198,2006-10-05,1.3425,2.1656,1.1269,7.904,5.8765,0.7882,0.5327,7.7865,45.57,117.69,3.6835,11.0166,1.5069,6.618,1.5841,7.82,7.3072,1.2529,33.09,37.57
199,2006-10-06,1.3452,2.166,1.1261,7.904,5.917,0.7937,0.5344,7.7852,45.42,118.89,3.69,11.0576,1.5158,6.6875,1.5893,7.805,7.3537,1.2607,33.09,37.51
200,2006-10-09,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
201,2006-10-10,1.3437,2.1451,1.1318,7.91,5.9446,0.7974,0.5391,7.7928,45.67,119.68,3.693,11.059,1.5152,6.687,1.5904,7.7525,7.394,1.2691,33.09,37.46
202,2006-10-11,1.3434,2.15,1.1357,7.9168,5.9416,0.797,0.5386,7.7927,45.55,119.49,3.694,11.012,1.5124,6.7234,1.5876,7.691,7.375,1.2702,33.29,37.42
203,2006-10-12,1.3321,2.149,1.1356,7.9143,5.946,0.7976,0.5389,7.7906,45.52,119.53,3.6925,10.94,1.5147,6.743,1.5836,7.5685,7.3918,1.2708,33.23,37.48
204,2006-10-13,1.3323,2.141,1.1367,7.9,5.9635,0.7999,0.5391,7.7889,45.31,119.81,3.681,10.875,1.5214,6.735,1.5876,7.4935,7.42,1.2752,33.12,37.44
205,2006-10-16,1.3268,2.132,1.1384,7.912,5.9542,0.7988,0.5375,7.7837,45.35,119.25,3.682,10.833,1.5191,6.7749,1.5843,7.5225,7.3957,1.2715,33.23,37.4
206,2006-10-17,1.3263,2.136,1.1379,7.9081,5.9336,0.7959,0.5338,7.7802,45.19,118.63,3.674,10.8685,1.502,6.7486,1.5775,7.615,7.3662,1.2645,33.15,37.33
207,2006-10-18,1.3266,2.131,1.1375,7.9066,5.9567,0.799,0.5355,7.7839,45.28,119.09,3.671,10.8238,1.5067,6.7802,1.5761,7.5925,7.3988,1.2721,33.18,37.37
208,2006-10-19,1.3182,2.1355,1.1325,7.9102,5.9194,0.794,0.533,7.7875,45.22,118.35,3.673,10.7985,1.4977,6.7124,1.5739,7.4975,7.3429,1.2621,33.19,37.28
209,2006-10-20,1.3193,2.1425,1.125,7.9028,5.9094,0.7928,0.5311,7.7847,45.18,118.73,3.674,10.8205,1.4979,6.6789,1.5742,7.532,7.3079,1.2587,33.2,37.28
210,2006-10-23,1.32,2.1375,1.1281,7.8981,5.9419,0.7972,0.5345,7.7815,45.3,119.32,3.674,10.8495,1.5085,6.7108,1.5766,7.6775,7.3382,1.268,33.27,37.26
211,2006-10-24,1.3186,2.1435,1.1271,7.9023,5.9332,0.7959,0.5335,7.7812,45.18,119.25,3.674,10.8175,1.5088,6.671,1.5743,7.7225,7.322,1.2658,33.31,37.2
212,2006-10-25,1.3153,2.1463,1.1249,7.901,5.9198,0.7942,0.5327,7.7818,45.36,119.13,3.674,10.783,1.5131,6.6074,1.5716,7.588,7.3238,1.2648,33.31,37.07
213,2006-10-26,1.3122,2.134,1.1254,7.8949,5.8817,0.7893,0.5298,7.7809,45.19,118.62,3.666,10.733,1.5267,6.5475,1.5675,7.51,7.281,1.2567,33.26,36.98
214,2006-10-27,1.3012,2.135,1.1185,7.8886,5.8571,0.7859,0.5272,7.7751,45.07,117.61,3.65,10.7065,1.5106,6.5442,1.5597,7.4269,7.2421,1.2496,33.28,36.7
215,2006-10-30,1.3001,2.1405,1.1235,7.8728,5.8597,0.7863,0.5256,7.7746,44.9,117.38,3.641,10.762,1.5026,6.5626,1.5612,7.5015,7.24,1.2488,33.22,36.73
216,2006-10-31,1.2915,2.135,1.1227,7.8785,5.8352,0.7829,0.524,7.778,44.9,116.82,3.651,10.767,1.491,6.532,1.5575,7.385,7.2111,1.2424,33.26,36.71
217,2006-11-01,1.29,2.1388,1.1313,7.8714,5.8369,0.783,0.5238,7.7765,44.79,117.01,3.6485,10.7505,1.4852,6.4761,1.5602,7.363,7.205,1.2433,33.16,36.66
218,2006-11-02,1.2918,2.1425,1.1361,7.872,5.8326,0.7825,0.5239,7.7762,44.82,117.12,3.648,10.8355,1.4837,6.4527,1.5612,7.4135,7.1945,1.2443,33.02,36.67
219,2006-11-03,1.2989,2.1432,1.129,7.8715,5.8681,0.7871,0.526,7.7774,44.76,118.06,3.6455,10.802,1.4925,6.4873,1.5618,7.39,7.2096,1.2549,32.91,36.71
220,2006-11-06,1.2975,2.1337,1.129,7.875,5.8642,0.7865,0.5272,7.7818,44.8,118.4,3.657,10.825,1.4963,6.5019,1.5662,7.3733,7.1954,1.2566,32.95,36.7
221,2006-11-07,1.2887,2.135,1.1276,7.872,5.823,0.7809,0.5236,7.7848,44.62,117.44,3.646,10.811,1.4883,6.4347,1.5592,7.3,7.1381,1.246,32.78,36.64
222,2006-11-08,1.2975,2.1428,1.1275,7.8651,5.8362,0.7828,0.5247,7.7838,44.59,117.74,3.64,10.866,1.4968,6.4518,1.5603,7.2925,7.1451,1.2494,32.85,36.68
223,2006-11-09,1.3007,2.141,1.1291,7.8645,5.8081,0.7791,0.5245,7.7838,44.46,117.92,3.64,10.8628,1.5035,6.4197,1.5593,7.21,7.0765,1.2421,32.89,36.64
224,2006-11-10,1.3033,2.149,1.1306,7.8635,5.7985,0.7775,0.523,7.7824,44.55,117.47,3.636,10.912,1.5011,6.3659,1.5553,7.2222,7.0647,1.2388,32.77,36.58
225,2006-11-13,1.3108,2.1635,1.1377,7.8642,5.8215,0.7806,0.5257,7.7844,44.83,118.14,3.634,10.924,1.5161,6.4157,1.5588,7.2565,7.0922,1.2441,32.77,36.52
226,2006-11-14,1.3062,2.1555,1.1393,7.864,5.8209,0.7805,0.5278,7.7842,45.05,117.72,3.645,10.8655,1.5152,6.4269,1.5571,7.245,7.0704,1.2449,32.77,36.4
227,2006-11-15,1.3084,2.1475,1.1389,7.8677,5.8236,0.7808,0.5296,7.7859,45.26,118.06,3.645,10.86,1.5168,6.436,1.5596,7.26,7.0867,1.2472,32.81,36.51
228,2006-11-16,1.3016,2.149,1.1401,7.8713,5.8222,0.7808,0.529,7.7856,44.82,118.12,3.645,10.8505,1.5031,6.4218,1.5575,7.205,7.0709,1.2467,32.82,36.51
229,2006-11-17,1.3011,2.164,1.1458,7.8717,5.8159,0.7798,0.5281,7.7875,44.75,117.73,3.65,10.967,1.5065,6.4541,1.5573,7.285,7.0764,1.2443,32.92,36.57
230,2006-11-20,1.3017,2.158,1.1472,7.8694,5.8206,0.7806,0.5273,7.7864,44.89,118.16,3.6485,10.959,1.4968,6.4568,1.5567,7.23,7.0928,1.2434,32.92,36.6
231,2006-11-21,1.2999,2.164,1.1474,7.8683,5.8122,0.7798,0.5268,7.7859,44.77,118,3.6485,10.9973,1.4948,6.4485,1.5583,7.2545,7.1004,1.2419,32.84,36.57
232,2006-11-22,1.289,2.162,1.1414,7.8731,5.7676,0.7735,0.5223,7.7864,44.62,116.61,3.643,10.9705,1.4883,6.3832,1.5526,7.146,7.0201,1.2276,32.81,36.55
233,2006-11-23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
234,2006-11-24,1.285,2.1659,1.1346,7.8515,5.6977,0.7645,0.5177,7.7759,44.59,115.93,3.633,11.0225,1.4899,6.3123,1.5502,7.16,6.9128,1.2114,32.77,36.5
235,2006-11-27,1.2845,2.1805,1.133,7.8426,5.6802,0.7622,0.5163,7.7761,44.56,116.12,3.636,11.0536,1.493,6.3098,1.5494,7.097,6.8906,1.2083,32.7,36.41
236,2006-11-28,1.278,2.185,1.131,7.844,5.6617,0.7598,0.5133,7.7753,44.58,116.14,3.638,11.0331,1.4786,6.3053,1.5498,7.1625,6.8977,1.2062,32.67,36.25
237,2006-11-29,1.2762,2.1775,1.1356,7.8303,5.6684,0.7607,0.513,7.7751,44.54,116.29,3.625,11.011,1.4719,6.2675,1.5446,7.14,6.9131,1.2098,32.49,35.99
238,2006-11-30,1.2665,2.1665,1.1413,7.834,5.6214,0.7541,0.5078,7.7779,44.59,115.55,3.616,11,1.4599,6.1522,1.5373,7.15,6.8331,1.1966,32.35,35.86
239,2006-12-01,1.2636,2.161,1.1445,7.835,5.597,0.751,0.5052,7.7748,44.5,115.33,3.591,10.986,1.4613,6.1337,1.5397,7.145,6.7674,1.1947,32.34,35.8
240,2006-12-04,1.2668,2.1675,1.1454,7.8274,5.5953,0.7504,0.5054,7.7722,44.49,115.37,3.5875,10.9631,1.448,6.1375,1.54,7.155,6.7719,1.1947,32.39,35.75
241,2006-12-05,1.2718,2.155,1.1415,7.8217,5.5948,0.7504,0.5064,7.7709,44.42,114.98,3.555,10.8885,1.4569,6.1005,1.539,7.118,6.7883,1.1911,32.29,35.54
242,2006-12-06,1.2697,2.1474,1.1468,7.8224,5.603,0.7515,0.5078,7.77,44.6,115.07,3.547,10.861,1.4601,6.1004,1.5383,7.0825,6.8134,1.1933,32.29,35.65
243,2006-12-07,1.2644,2.141,1.1482,7.8226,5.6067,0.7521,0.5095,7.7665,44.52,115.13,3.541,10.8675,1.4478,6.0932,1.5376,7.03,6.7951,1.1953,32.27,35.55
244,2006-12-08,1.2721,2.1382,1.1499,7.8235,5.6417,0.7567,0.5111,7.7736,44.53,116.23,3.546,10.8525,1.4495,6.145,1.5442,7.05,6.8525,1.2039,32.39,35.55
245,2006-12-11,1.2753,2.136,1.1474,7.834,5.6376,0.7563,0.5115,7.7733,44.69,117.02,3.5555,10.8365,1.4529,6.1416,1.5436,7.051,6.8617,1.2036,32.49,35.56
246,2006-12-12,1.2745,2.149,1.1546,7.8283,5.6332,0.7557,0.5088,7.7731,44.7,117.15,3.538,10.8451,1.4484,6.1551,1.5428,6.991,6.8172,1.203,32.48,35.27
247,2006-12-13,1.2711,2.1427,1.1544,7.8265,5.6395,0.7567,0.5086,7.7712,44.68,117.43,3.543,10.826,1.4482,6.1756,1.5392,6.98,6.8475,1.2063,32.56,35.23
248,2006-12-14,1.2755,2.141,1.1565,7.8229,5.6579,0.7591,0.509,7.7708,44.56,117.61,3.5435,10.792,1.4484,6.1918,1.5394,6.975,6.8722,1.2126,32.53,35.19
249,2006-12-15,1.2778,2.145,1.1574,7.8265,5.6913,0.7637,0.5118,7.7721,44.54,117.84,3.549,10.7675,1.4478,6.236,1.5414,6.995,6.9058,1.2207,32.58,35.19
250,2006-12-18,1.2829,2.146,1.1571,7.8192,5.6999,0.7649,0.5139,7.7725,44.63,118.14,3.553,10.8175,1.4495,6.2325,1.5456,7.024,6.9204,1.2243,32.6,35.81
251,2006-12-19,1.275,2.1575,1.1557,7.8243,5.6483,0.7579,0.5085,7.7752,44.61,117.93,3.5738,10.847,1.4393,6.174,1.5411,7.0175,6.8297,1.2141,32.74,35.92
252,2006-12-20,1.2724,2.1565,1.1483,7.8158,5.6542,0.7586,0.509,7.7743,44.55,118.39,3.542,10.8133,1.4378,6.1868,1.5388,6.942,6.8318,1.2169,32.61,36.1
253,2006-12-21,1.2736,2.158,1.1538,7.816,5.6586,0.759,0.5096,7.7756,44.51,118.26,3.534,10.842,1.4358,6.1926,1.5428,7.01,6.8066,1.2165,32.55,36.5
254,2006-12-22,1.2771,2.15,1.1575,7.8153,5.6751,0.7616,0.511,7.7771,44.37,118.9,3.532,10.858,1.4296,6.2443,1.5416,7,6.8423,1.2207,32.55,36.31
255,2006-12-25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
256,2006-12-26,1.2773,2.143,1.1596,7.8199,5.6755,0.7615,0.511,7.7787,44.32,118.93,3.537,10.8725,1.4278,6.2447,1.5403,7.043,6.8725,1.22,32.65,35.87
257,2006-12-27,1.2753,2.1472,1.161,7.8215,5.6797,0.7619,0.5111,7.7741,44.2,118.76,3.53,10.882,1.4235,6.276,1.5377,7.043,6.8892,1.2253,32.68,35.77
258,2006-12-28,1.2689,2.136,1.1599,7.8116,5.6676,0.76,0.5097,7.7719,44.14,118.95,3.5295,10.874,1.417,6.262,1.5344,7,6.8755,1.2207,32.65,35.22
259,2006-12-29,1.2684,2.1342,1.1652,7.8041,5.6479,0.7577,0.5106,7.7771,44.11,119.02,3.527,10.7995,1.4192,6.2287,1.5338,7.0375,6.8342,1.2195,32.59,36.1
260,2007-01-01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
261,2007-01-02,1.2563,2.134,1.1647,7.8051,5.6119,0.7527,0.5067,7.7797,44.13,118.83,3.53,10.779,1.4116,6.1809,1.5316,6.882,6.7818,1.2125,32.38,35.5
262,2007-01-03,1.2636,2.139,1.1699,7.8051,5.6589,0.7594,0.5129,7.7867,44.24,119.58,3.51,10.765,1.418,6.2598,1.534,6.93,6.8539,1.2263,32.4,35.45
263,2007-01-04,1.2724,2.142,1.1766,7.809,5.6913,0.7637,0.5143,7.7885,44.16,119.28,3.52,10.8675,1.4325,6.3229,1.5383,7.073,6.9335,1.2314,32.53,35.7
264,2007-01-05,1.2825,2.1505,1.1753,7.8047,5.7302,0.7689,0.518,7.7908,44.2,118.77,3.511,10.959,1.4548,6.3513,1.5377,7.233,6.9744,1.2366,32.61,35.7
265,2007-01-08,1.2799,2.15,1.1777,7.8127,5.7207,0.7679,0.5159,7.7946,44.32,118.49,3.5125,10.9735,1.4535,6.3592,1.5362,7.251,6.9972,1.2357,32.67,35.5
266,2007-01-09,1.2829,2.152,1.1782,7.8055,5.7359,0.7695,0.5155,7.7974,44.27,119.45,3.507,11.0245,1.4501,6.3536,1.5361,7.3235,7.0232,1.2417,32.69,35.89
267,2007-01-10,1.2877,2.1516,1.177,7.8075,5.7581,0.7728,0.5172,7.7983,44.44,119.52,3.514,11.02,1.4548,6.4363,1.5382,7.32,7.0542,1.2459,32.75,35.96
268,2007-01-11,1.2783,2.145,1.1761,7.7945,5.7756,0.775,0.5144,7.7977,44.49,120.49,3.517,10.959,1.4434,6.4728,1.5426,7.26,7.0829,1.2482,32.83,35.86
